signature_row_index,compound_embedding_row_index,source,signature_id,compound_name,parsed_cell_line,parsed_time,parsed_dose,split,time_hours,dose_um,log10_dose_um,cold_drug_split
23213,427,L1000,L1000::bortezomib::MCF7::::24H::20uM::REP.A015::G18::BRD-K50691590,Bortezomib,MCF7,24H,20uM,train,24.0,20.0,1.3010299956639813,train
23214,427,L1000,L1000::bortezomib::MCF7::::24H::20uM::REP.A015::G16::BRD-K50691590,Bortezomib,MCF7,24H,20uM,train,24.0,20.0,1.3010299956639813,train
23215,5371,L1000,L1000::combretastatin-A-4::MCF7::::24H::0.04uM::REP.A015::O12::BRD-K61195623,BRD-K61195623; Combretastatin A4,MCF7,24H,0.04uM,train,24.0,0.04,-1.3979400086720375,train
23216,444,L1000,L1000::MG-132::MCF7::::24H::20uM::REP.A015::O06::BRD-K60230970,MG-132,MCF7,24H,20uM,train,24.0,20.0,1.3010299956639813,train
23217,739,L1000,L1000::romidepsin::MCF7::::24H::1.11uM::REP.A015::P15::BRD-K61397605,Romidepsin; romidepsin,MCF7,24H,1.11uM,train,24.0,1.11,0.045322978786657475,test
23219,2275,L1000,L1000::epirubicin::MCF7::::24H::0.04uM::REP.A015::E12::BRD-K56844688,Epirubicin; epirubicin,MCF7,24H,0.04uM,train,24.0,0.04,-1.3979400086720375,test
23221,2075,L1000,L1000::dacomitinib::MCF7::::24H::10uM::REP.A015::F19::BRD-K57169635,Dacomitinib; dacomitinib,MCF7,24H,10uM,train,24.0,10.0,1.0,test
23223,5371,L1000,L1000::combretastatin-A-4::MCF7::::24H::3.33uM::REP.A015::O08::BRD-K61195623,BRD-K61195623; Combretastatin A4,MCF7,24H,3.33uM,train,24.0,3.33,0.5224442335063199,train
23224,2275,L1000,L1000::epirubicin::MCF7::::24H::0.125uM::REP.A015::E11::BRD-K56844688,Epirubicin; epirubicin,MCF7,24H,0.125uM,train,24.0,0.125,-0.9030899869919435,test
23226,1678,L1000,L1000::PHA-848125::HAP1.PIK3CA::::24H::3.33uM::MOAR017::J11::BRD-K60997853,"N,1,4,4-Tetramethyl-8-((4-(4-methylpiperazin-1-yl)phenyl)amino)-4,5-dihydro-1H-pyrazolo(4,3-h)quinazoline-3-carboxamide; PHA-848125",HAP1.PIK3CA,24H,3.33uM,train,24.0,3.33,0.5224442335063199,train
23227,3006,L1000,L1000::OTX-015::HAP1.PIK3CA::::24H::0.66uM::MOAR017::C12::BRD-K43471985,"(6S)-4-(4-Chlorophenyl)-N-(4-hydroxyphenyl)-2,3,9-trimethyl-6H-thieno(3,2-f)(1,2,4)triazolo(4,3-a)(1,4)diazepine-6-acetamide; OTX-015",HAP1.PIK3CA,24H,0.66uM,train,24.0,0.66,-0.1804560644581313,train
23228,3065,L1000,L1000::NVP-BEZ235::HAP1.PIK3CA::::24H::0.66uM::MOAR017::D12::BRD-K12184916,Dactolisib; NVP-BEZ235,HAP1.PIK3CA,24H,0.66uM,train,24.0,0.66,-0.1804560644581313,train
23230,3065,L1000,L1000::NVP-BEZ235::HAP1.PIK3CA::::24H::3.33uM::MOAR017::D11::BRD-K12184916,Dactolisib; NVP-BEZ235,HAP1.PIK3CA,24H,3.33uM,train,24.0,3.33,0.5224442335063199,train
23231,2691,L1000,L1000::dequalinium::HAP1.PIK3CA::::24H::3.33uM::MOAR017::H11::BRD-K77685957,Dequalinium; dequalinium,HAP1.PIK3CA,24H,3.33uM,train,24.0,3.33,0.5224442335063199,train
23234,531,L1000,L1000::purvalanol-a::HAP1.PIK3CA::::24H::3.33uM::MOAR017::G11::BRD-K50836978,(2R)-2-[[6-(3-chloroanilino)-9-propan-2-ylpurin-2-yl]amino]-3-methylbutan-1-ol; Purvalanol A; purvalanol-a,HAP1.PIK3CA,24H,3.33uM,train,24.0,3.33,0.5224442335063199,train
23235,747,L1000,L1000::torin-1::HAP1.PIK3CA::::24H::3.33uM::MOAR017::L11::BRD-K40175214,"1-(4-(4-propionylpiperazin-1-yl)-3-(trifluoromethyl)phenyl)-9-(quinolin-3-yl)benzo(h)(1,6)naphthyridin-2(1H)-one; torin-1",HAP1.PIK3CA,24H,3.33uM,train,24.0,3.33,0.5224442335063199,train
23236,3006,L1000,L1000::OTX-015::HAP1.PIK3CA::::24H::3.33uM::MOAR017::C11::BRD-K43471985,"(6S)-4-(4-Chlorophenyl)-N-(4-hydroxyphenyl)-2,3,9-trimethyl-6H-thieno(3,2-f)(1,2,4)triazolo(4,3-a)(1,4)diazepine-6-acetamide; OTX-015",HAP1.PIK3CA,24H,3.33uM,train,24.0,3.33,0.5224442335063199,train
23237,3995,L1000,L1000::GSK-3-inhibitor-IX::HAP1.PIK3CA::::24H::3.33uM::MOAR017::M11::BRD-K04923131,6-Bromoindirubin-3'-oxime; BRD-K04923131,HAP1.PIK3CA,24H,3.33uM,train,24.0,3.33,0.5224442335063199,train
23238,1678,L1000,L1000::PHA-848125::HAP1.PIK3CA::::24H::0.66uM::MOAR017::J12::BRD-K60997853,"N,1,4,4-Tetramethyl-8-((4-(4-methylpiperazin-1-yl)phenyl)amino)-4,5-dihydro-1H-pyrazolo(4,3-h)quinazoline-3-carboxamide; PHA-848125",HAP1.PIK3CA,24H,0.66uM,train,24.0,0.66,-0.1804560644581313,train
23239,2691,L1000,L1000::dequalinium::HAP1.PIK3CA::::24H::0.66uM::MOAR017::H12::BRD-K77685957,Dequalinium; dequalinium,HAP1.PIK3CA,24H,0.66uM,train,24.0,0.66,-0.1804560644581313,train
23240,1070,L1000,L1000::givinostat::HAP1.CDK4::::24H::3.33uM::MOAR016::G03::BRD-K13810148,Givinostat; givinostat,HAP1.CDK4,24H,3.33uM,train,24.0,3.33,0.5224442335063199,validation
23241,4216,L1000,L1000::amuvatinib::NPC.TAK::::24H::0.04uM::LJP007::A18::BRD-K66538826,Amuvatinib; amuvatinib,NPC.TAK,24H,0.04uM,train,24.0,0.04,-1.3979400086720375,train
23245,3973,L1000,L1000::tivantinib::NPC.TAK::::24H::0.37uM::LJP007::B16::BRD-K33379087,Tivantinib; tivantinib,NPC.TAK,24H,0.37uM,train,24.0,0.37,-0.431798275933005,validation
23249,1662,L1000,L1000::rebastinib::NPC.TAK::::24H::10uM::LJP007::I19::BRD-K76694128,Rebastinib; rebastinib,NPC.TAK,24H,10uM,train,24.0,10.0,1.0,train
23250,1972,L1000,L1000::AZD-4547::NPC.TAK::::24H::3.33uM::LJP007::F14::BRD-K28392481,"Azd-4547; N-[5-[2-(3,5-dimethoxyphenyl)ethyl]-1H-pyrazol-3-yl]-4-[(3R,5S)-3,5-dimethylpiperazin-1-yl]benzamide",NPC.TAK,24H,3.33uM,train,24.0,3.33,0.5224442335063199,train
23251,2951,L1000,L1000::A-66::NPC.TAK::::24H::3.33uM::LJP007::B20::BRD-K49055432,"(S)-N1-(2-(tert-butyl)-4'-methyl-[4,5'-bithiazol]-2'-yl)pyrrolidine-1,2-dicarboxamide; A-66",NPC.TAK,24H,3.33uM,train,24.0,3.33,0.5224442335063199,train
23252,132,L1000,L1000::tanespimycin::NPC.TAK::::24H::10uM::LJP007::A04::BRD-A61304759,"Tanespimycin; [(4E,6Z,8S,9S,10E,12S,13R,14S,16R)-13-hydroxy-8,14-dimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-19-(prop-2-enylamino)-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl] carbamate",NPC.TAK,24H,10uM,val,24.0,10.0,1.0,train
23254,1553,L1000,L1000::SGI-1776::NPC.TAK::::24H::3.33uM::LJP007::D02::BRD-K80700417,"N-[(1-methylpiperidin-4-yl)methyl]-3-[3-(trifluoromethoxy)phenyl]imidazo[1,2-b]pyridazin-6-amine; SGI-1776",NPC.TAK,24H,3.33uM,train,24.0,3.33,0.5224442335063199,train
23256,1832,L1000,L1000::everolimus::NPC.TAK::::24H::0.12uM::LJP007::K23::BRD-A25736793,"1,18-Dihydroxy-12-[1-[4-(2-hydroxyethoxy)-3-methoxycyclohexyl]propan-2-yl]-19,30-dimethoxy-15,17,21,23,29,35-hexamethyl-11,36-dioxa-4-azatricyclo[30.3.1.04,9]hexatriaconta-16,24,26,28-tetraene-2,3,10,14,20-pentone; Everolimus; everolimus",NPC.TAK,24H,0.12uM,train,24.0,0.12,-0.9208187539523752,train
23260,2093,L1000,L1000::BGT-226::NPC.TAK::::24H::0.12uM::LJP007::N11::BRD-K29415052,BGT-226; BGT-226 free base,NPC.TAK,24H,0.12uM,train,24.0,0.12,-0.9208187539523752,train
23261,1364,L1000,L1000::dinaciclib::NPC.TAK::::24H::10uM::LJP007::E19::BRD-K13662825,Dinaciclib,NPC.TAK,24H,10uM,train,24.0,10.0,1.0,train
23262,3968,L1000,L1000::GSK-1059615::NPC.TAK::::24H::3.33uM::LJP007::K08::BRD-K02708799,"(5Z)-5-[(4-pyridin-4-ylquinolin-6-yl)methylidene]-1,3-thiazolidine-2,4-dione; Gsk-1059615",NPC.TAK,24H,3.33uM,train,24.0,3.33,0.5224442335063199,train
23263,1992,L1000,L1000::XMD-885::NPC.TAK::::24H::10uM::LJP007::A07::BRD-K64857848,"2-[2-Methoxy-4-(4-methyl-1-piperazinyl)anilino]-5,11-dimethyl-6-pyrimido[4,5-b][1,4]benzodiazepinone; XMD-885",NPC.TAK,24H,10uM,train,24.0,10.0,1.0,test
23265,5028,L1000,L1000::PD-0325901::NPC.TAK::::24H::3.33uM::LJP007::O02::BRD-K49865102,PD-0325901,NPC.TAK,24H,3.33uM,train,24.0,3.33,0.5224442335063199,train
23266,2951,L1000,L1000::A-66::NPC.TAK::::24H::10uM::LJP007::B19::BRD-K49055432,"(S)-N1-(2-(tert-butyl)-4'-methyl-[4,5'-bithiazol]-2'-yl)pyrrolidine-1,2-dicarboxamide; A-66",NPC.TAK,24H,10uM,train,24.0,10.0,1.0,train
23267,1972,L1000,L1000::AZD-4547::NPC.TAK::::24H::10uM::LJP007::F13::BRD-K28392481,"Azd-4547; N-[5-[2-(3,5-dimethoxyphenyl)ethyl]-1H-pyrazol-3-yl]-4-[(3R,5S)-3,5-dimethylpiperazin-1-yl]benzamide",NPC.TAK,24H,10uM,train,24.0,10.0,1.0,train
23268,2174,L1000,L1000::HG-9-91-01::NPC.TAK::::24H::10uM::LJP007::K13::BRD-K26760349,"1-(2,4-dimethoxyphenyl)-3-(2,6-dimethylphenyl)-1-[6-[4-(4-methylpiperazin-1-yl)anilino]pyrimidin-4-yl]urea; HG-9-91-01",NPC.TAK,24H,10uM,train,24.0,10.0,1.0,test
23269,2174,L1000,L1000::HG-9-91-01::NPC.TAK::::24H::3.33uM::LJP007::K14::BRD-K26760349,"1-(2,4-dimethoxyphenyl)-3-(2,6-dimethylphenyl)-1-[6-[4-(4-methylpiperazin-1-yl)anilino]pyrimidin-4-yl]urea; HG-9-91-01",NPC.TAK,24H,3.33uM,train,24.0,3.33,0.5224442335063199,test
23270,355,L1000,L1000::quizartinib::NPC.TAK::::24H::10uM::LJP007::M19::BRD-K93918653,Quizartinib; quizartinib,NPC.TAK,24H,10uM,train,24.0,10.0,1.0,test
23271,1093,L1000,L1000::KIN001-266::NPC.TAK::::24H::1.11uM::LJP007::H21::BRD-K49468759,"8-Chloro-4-(3-chloro-4-fluoroanilino)-6-(((1-(1-ethylpiperidin-4-yl)-1H-1,2,3-triazol-4-yl)methyl)amino)quinoline-3-carbonitrile; KIN001-266",NPC.TAK,24H,1.11uM,train,24.0,1.11,0.045322978786657475,test
23272,3973,L1000,L1000::tivantinib::NPC.TAK::::24H::0.12uM::LJP007::B17::BRD-K33379087,Tivantinib; tivantinib,NPC.TAK,24H,0.12uM,val,24.0,0.12,-0.9208187539523752,validation
23273,3973,L1000,L1000::tivantinib::NPC.TAK::::24H::1.11uM::LJP007::B15::BRD-K33379087,Tivantinib; tivantinib,NPC.TAK,24H,1.11uM,test,24.0,1.11,0.045322978786657475,validation
23275,3968,L1000,L1000::GSK-1059615::NPC.TAK::::24H::10uM::LJP007::K07::BRD-K02708799,"(5Z)-5-[(4-pyridin-4-ylquinolin-6-yl)methylidene]-1,3-thiazolidine-2,4-dione; Gsk-1059615",NPC.TAK,24H,10uM,train,24.0,10.0,1.0,train
23278,5028,L1000,L1000::PD-0325901::NPC.TAK::::24H::1.11uM::LJP007::O03::BRD-K49865102,PD-0325901,NPC.TAK,24H,1.11uM,train,24.0,1.11,0.045322978786657475,train
23280,2093,L1000,L1000::BGT-226::NPC.TAK::::24H::0.04uM::LJP007::N12::BRD-K29415052,BGT-226; BGT-226 free base,NPC.TAK,24H,0.04uM,train,24.0,0.04,-1.3979400086720375,train
23281,1093,L1000,L1000::KIN001-266::NPC.TAK::::24H::10uM::LJP007::H19::BRD-K49468759,"8-Chloro-4-(3-chloro-4-fluoroanilino)-6-(((1-(1-ethylpiperidin-4-yl)-1H-1,2,3-triazol-4-yl)methyl)amino)quinoline-3-carbonitrile; KIN001-266",NPC.TAK,24H,10uM,train,24.0,10.0,1.0,test
23282,5028,L1000,L1000::PD-0325901::NPC.TAK::::24H::10uM::LJP007::O01::BRD-K49865102,PD-0325901,NPC.TAK,24H,10uM,train,24.0,10.0,1.0,train
23283,1316,L1000,L1000::idelalisib::NPC.TAK::::24H::1.11uM::LJP007::P03::BRD-K60866521,5-fluoro-3-phenyl-2-[(1S)-1-(7H-purin-6-ylamino)propyl]quinazolin-4-one; Idelalisib; idelalisib,NPC.TAK,24H,1.11uM,train,24.0,1.11,0.045322978786657475,train
23284,3444,L1000,L1000::buparlisib::HT29::::24H::3.33uM::REP.A007::F20::BRD-K42191735,Buparlisib; buparlisib,HT29,24H,3.33uM,val,24.0,3.33,0.5224442335063199,train
23285,1092,L1000,L1000::sulpiride::HT29::::24H::10uM::REP.A007::N01::BRD-A55272860,N-[(1-ethyl-3-pyrrolidinyl)methyl]-2-methoxy-5-sulfamoylbenzamide; sulpiride,HT29,24H,10uM,train,24.0,10.0,1.0,train
23286,444,L1000,L1000::MG-132::HT29::::24H::20uM::REP.A007::O01::BRD-K60230970,MG-132,HT29,24H,20uM,train,24.0,20.0,1.3010299956639813,train
23288,747,L1000,L1000::torin-1::HT29::::24H::3.33uM::REP.A007::P08::BRD-K40175214,"1-(4-(4-propionylpiperazin-1-yl)-3-(trifluoromethyl)phenyl)-9-(quinolin-3-yl)benzo(h)(1,6)naphthyridin-2(1H)-one; torin-1",HT29,24H,3.33uM,train,24.0,3.33,0.5224442335063199,train
23289,1441,L1000,L1000::dosulepin::HT29::::24H::0.37uM::REP.A007::L22::BRD-K54759182,Dosulepin; dosulepin,HT29,24H,0.37uM,train,24.0,0.37,-0.431798275933005,train
23290,747,L1000,L1000::torin-1::HT29::::24H::1.11uM::REP.A007::P09::BRD-K40175214,"1-(4-(4-propionylpiperazin-1-yl)-3-(trifluoromethyl)phenyl)-9-(quinolin-3-yl)benzo(h)(1,6)naphthyridin-2(1H)-one; torin-1",HT29,24H,1.11uM,val,24.0,1.11,0.045322978786657475,train
23291,3829,L1000,L1000::mitiglinide::HT29::::24H::3.33uM::REP.A007::I14::BRD-K52959329,Mitiglinide; mitiglinide,HT29,24H,3.33uM,val,24.0,3.33,0.5224442335063199,train
23292,427,L1000,L1000::bortezomib::HT29::::24H::20uM::REP.A007::G14::BRD-K50691590,Bortezomib,HT29,24H,20uM,train,24.0,20.0,1.3010299956639813,train
23294,747,L1000,L1000::torin-1::HT29::::24H::0.37uM::REP.A007::P10::BRD-K40175214,"1-(4-(4-propionylpiperazin-1-yl)-3-(trifluoromethyl)phenyl)-9-(quinolin-3-yl)benzo(h)(1,6)naphthyridin-2(1H)-one; torin-1",HT29,24H,0.37uM,val,24.0,0.37,-0.431798275933005,train
23296,747,L1000,L1000::torin-1::HT29::::24H::10uM::REP.A007::P07::BRD-K40175214,"1-(4-(4-propionylpiperazin-1-yl)-3-(trifluoromethyl)phenyl)-9-(quinolin-3-yl)benzo(h)(1,6)naphthyridin-2(1H)-one; torin-1",HT29,24H,10uM,train,24.0,10.0,1.0,train
23297,559,L1000,L1000::ganetespib::HT29::::24H::10uM::REP.A007::E13::BRD-K38852836,Ganetespib; ganetespib,HT29,24H,10uM,test,24.0,10.0,1.0,train
23298,3200,L1000,L1000::perampanel::HT29::::24H::0.04uM::REP.A007::E24::BRD-K41438959,Perampanel; perampanel,HT29,24H,0.04uM,train,24.0,0.04,-1.3979400086720375,train
23299,3444,L1000,L1000::buparlisib::HT29::::24H::10uM::REP.A007::F19::BRD-K42191735,Buparlisib; buparlisib,HT29,24H,10uM,train,24.0,10.0,1.0,train
23300,427,L1000,L1000::bortezomib::HT29::::24H::20uM::REP.A007::C24::BRD-K50691590,Bortezomib,HT29,24H,20uM,train,24.0,20.0,1.3010299956639813,train
23301,1916,L1000,L1000::temsirolimus::HT29::::24H::0.04uM::REP.A007::A24::BRD-K42898655,"[(1S,2R,4S)-4-[(2R)-2-[(1R,9S,12S,15R,16E,18R,19R,21R,23S,24E,26E,28E,30S,32R,35R)-1,18-dihydroxy-19,30-dimethoxy-15,17,21,23,29,35-hexamethyl-2,3,10,14,20-pentaoxo-11,36-dioxa-4-azatricyclo[30.3.1.04,9]hexatriaconta-16,24,26,28-tetraen-12-yl]propyl]-2-methoxycyclohexyl] 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoate; temsirolimus",HT29,24H,0.04uM,train,24.0,0.04,-1.3979400086720375,train
23303,2976,L1000,L1000::metronidazole::HT29::::24H::0.125uM::REP.A007::G23::BRD-K52020312,Metronidazole; metronidazole,HT29,24H,0.125uM,train,24.0,0.125,-0.9030899869919435,train
23304,427,L1000,L1000::bortezomib::HT29::::24H::20uM::REP.A007::G13::BRD-K50691590,Bortezomib,HT29,24H,20uM,train,24.0,20.0,1.3010299956639813,train
23305,444,L1000,L1000::MG-132::HT29::::24H::20uM::REP.A007::O02::BRD-K60230970,MG-132,HT29,24H,20uM,train,24.0,20.0,1.3010299956639813,train
23307,101,L1000,L1000::AZD-9291::HT29::::24H::3.33uM::REP.A007::B14::BRD-K42805893,AZD-9291; Osimertinib,HT29,24H,3.33uM,train,24.0,3.33,0.5224442335063199,train
23310,3200,L1000,L1000::perampanel::HT29::::24H::10uM::REP.A007::E19::BRD-K41438959,Perampanel; perampanel,HT29,24H,10uM,train,24.0,10.0,1.0,train
23311,6391,L1000,L1000::ARP-101::HT29::::24H::10uM::REP.A007::M13::BRD-K73395020,ARP-101; Arp 101,HT29,24H,10uM,test,24.0,10.0,1.0,train
23312,427,L1000,L1000::bortezomib::HT29::::24H::20uM::REP.A007::C20::BRD-K50691590,Bortezomib,HT29,24H,20uM,train,24.0,20.0,1.3010299956639813,train
23313,427,L1000,L1000::bortezomib::HT29::::24H::20uM::REP.A007::G18::BRD-K50691590,Bortezomib,HT29,24H,20uM,train,24.0,20.0,1.3010299956639813,train
23315,2976,L1000,L1000::metronidazole::HT29::::24H::1.11uM::REP.A007::G21::BRD-K52020312,Metronidazole; metronidazole,HT29,24H,1.11uM,train,24.0,1.11,0.045322978786657475,train
23316,559,L1000,L1000::ganetespib::HT29::::24H::3.33uM::REP.A007::E14::BRD-K38852836,Ganetespib; ganetespib,HT29,24H,3.33uM,train,24.0,3.33,0.5224442335063199,train
23317,1408,L1000,L1000::camostat-mesilate::HT29::::24H::10uM::REP.A007::G01::BRD-K43806473,Camostat; camostat-mesilate,HT29,24H,10uM,train,24.0,10.0,1.0,test
23318,1048,L1000,L1000::10-DEBC::HT29::::24H::10uM::REP.A007::N13::BRD-K70792160,"10-DEBC; 4-(2-Chloro-10h-Phenoxazin-10-Yl)-N,N-Diethylbutan-1-Amine",HT29,24H,10uM,train,24.0,10.0,1.0,train
23319,559,L1000,L1000::ganetespib::HT29::::24H::1.11uM::REP.A007::E15::BRD-K38852836,Ganetespib; ganetespib,HT29,24H,1.11uM,train,24.0,1.11,0.045322978786657475,train
23320,101,L1000,L1000::AZD-9291::HT29::::24H::10uM::REP.A007::B13::BRD-K42805893,AZD-9291; Osimertinib,HT29,24H,10uM,test,24.0,10.0,1.0,train
23321,427,L1000,L1000::bortezomib::HT29::::24H::20uM::REP.A007::G17::BRD-K50691590,Bortezomib,HT29,24H,20uM,test,24.0,20.0,1.3010299956639813,train
23324,7552,L1000,L1000::SU-014813::JURKAT::::24H::0.25uM::REP.B024::H09::BRD-K75911534,"1H-Pyrrole-3-carboxamide,5-[(5-fluoro-1,2-dihydro-2-oxo-3H-indol-3-ylidene)methyl]-N-[(2S)-2-hydroxy-3-(4-morpholinyl)propyl]-2,4-dimethyl-; SU-014813",JURKAT,24H,0.25uM,train,24.0,0.25,-0.6020599913279624,train
23326,1294,L1000,L1000::dolastatin-10::JURKAT::::24H::0.74uM::REP.B024::M14::BRD-K78567475,Dolastatin 10; dolastatin-10,JURKAT,24H,0.74uM,val,24.0,0.74,-0.13076828026902382,train
23330,1294,L1000,L1000::dolastatin-10::JURKAT::::24H::0.01uM::REP.B024::M18::BRD-K78567475,Dolastatin 10; dolastatin-10,JURKAT,24H,0.01uM,train,24.0,0.01,-2.0,train
23331,5,L1000,L1000::pralatrexate::JURKAT::::24H::0.25uM::REP.B024::E09::BRD-A74914197,Pralatrexate; pralatrexate,JURKAT,24H,0.25uM,train,24.0,0.25,-0.6020599913279624,train
23332,1294,L1000,L1000::dolastatin-10::JURKAT::::24H::0.25uM::REP.B024::M15::BRD-K78567475,Dolastatin 10; dolastatin-10,JURKAT,24H,0.25uM,train,24.0,0.25,-0.6020599913279624,train
23333,429,L1000,L1000::ixazomib::JURKAT::::24H::0.25uM::REP.B024::N15::BRD-K78659596,Ixazomib,JURKAT,24H,0.25uM,train,24.0,0.25,-0.6020599913279624,train
23334,5,L1000,L1000::pralatrexate::JURKAT::::24H::0.01uM::REP.B024::E12::BRD-A74914197,Pralatrexate; pralatrexate,JURKAT,24H,0.01uM,test,24.0,0.01,-2.0,train
23335,1278,L1000,L1000::sirolimus::JURKAT::::24H::0.03uM::REP.B024::P23::BRD-A79768653,Ascomycin; sirolimus,JURKAT,24H,0.03uM,test,24.0,0.03,-1.5228787452803376,test
23336,5,L1000,L1000::pralatrexate::JURKAT::::24H::2.22uM::REP.B024::E07::BRD-A74914197,Pralatrexate; pralatrexate,JURKAT,24H,2.22uM,train,24.0,2.22,0.3463529744506387,train
23337,5,L1000,L1000::pralatrexate::JURKAT::::24H::0.03uM::REP.B024::E11::BRD-A74914197,Pralatrexate; pralatrexate,JURKAT,24H,0.03uM,test,24.0,0.03,-1.5228787452803376,train
23338,1278,L1000,L1000::sirolimus::JURKAT::::24H::0.01uM::REP.B024::P24::BRD-A79768653,Ascomycin; sirolimus,JURKAT,24H,0.01uM,test,24.0,0.01,-2.0,test
23339,1294,L1000,L1000::dolastatin-10::JURKAT::::24H::0.08uM::REP.B024::M16::BRD-K78567475,Dolastatin 10; dolastatin-10,JURKAT,24H,0.08uM,train,24.0,0.08,-1.0969100130080565,train
23340,3045,L1000,L1000::mCPP::JURKAT::::24H::0.03uM::REP.B024::G11::BRD-K75844781,1-(3-Chlorophenyl)piperazine; mCPP,JURKAT,24H,0.03uM,val,24.0,0.03,-1.5228787452803376,train
23342,429,L1000,L1000::ixazomib::JURKAT::::24H::2.22uM::REP.B024::N13::BRD-K78659596,Ixazomib,JURKAT,24H,2.22uM,train,24.0,2.22,0.3463529744506387,train
23345,5,L1000,L1000::pralatrexate::JURKAT::::24H::0.74uM::REP.B024::E08::BRD-A74914197,Pralatrexate; pralatrexate,JURKAT,24H,0.74uM,train,24.0,0.74,-0.13076828026902382,train
23346,1278,L1000,L1000::sirolimus::JURKAT::::24H::2.22uM::REP.B024::P19::BRD-A79768653,Ascomycin; sirolimus,JURKAT,24H,2.22uM,train,24.0,2.22,0.3463529744506387,test
23347,429,L1000,L1000::ixazomib::JURKAT::::24H::0.74uM::REP.B024::N14::BRD-K78659596,Ixazomib,JURKAT,24H,0.74uM,val,24.0,0.74,-0.13076828026902382,train
23349,2000,L1000,L1000::alisertib::JURKAT::::24H::2.22uM::REP.B024::F19::BRD-K75295174,Alisertib; alisertib,JURKAT,24H,2.22uM,val,24.0,2.22,0.3463529744506387,train
23350,1278,L1000,L1000::sirolimus::JURKAT::::24H::0.25uM::REP.B024::P21::BRD-A79768653,Ascomycin; sirolimus,JURKAT,24H,0.25uM,test,24.0,0.25,-0.6020599913279624,test
23351,1278,L1000,L1000::sirolimus::JURKAT::::24H::0.74uM::REP.B024::P20::BRD-A79768653,Ascomycin; sirolimus,JURKAT,24H,0.74uM,train,24.0,0.74,-0.13076828026902382,test
23352,427,L1000,L1000::bortezomib::HELA::::24H::20uM::REP.B020::C19::BRD-K50691590,Bortezomib,HELA,24H,20uM,train,24.0,20.0,1.3010299956639813,train
23354,3443,L1000,L1000::amrinone::HELA::::24H::2.22uM::REP.B020::L07::BRD-K45924332,Amrinone; amrinone,HELA,24H,2.22uM,train,24.0,2.22,0.3463529744506387,train
23355,444,L1000,L1000::MG-132::HELA::::24H::20uM::REP.B020::K08::BRD-K60230970,MG-132,HELA,24H,20uM,train,24.0,20.0,1.3010299956639813,train
23356,444,L1000,L1000::MG-132::HELA::::24H::20uM::REP.B020::K10::BRD-K60230970,MG-132,HELA,24H,20uM,train,24.0,20.0,1.3010299956639813,train
23358,612,L1000,L1000::masoprocol::HELA::::24H::2.22uM::REP.B020::G01::BRD-A87130939,Nordihydroguaretic acid; masoprocol,HELA,24H,2.22uM,test,24.0,2.22,0.3463529744506387,train
23365,3484,L1000,L1000::gemcitabine::HEPG2::::24H::10uM::PBIOA014::B13::BRD-K15108141,Gemcitabine,HEPG2,24H,10uM,train,24.0,10.0,1.0,validation
23366,132,L1000,L1000::tanespimycin::HEPG2::::24H::10uM::PBIOA014::O04::BRD-A61304759,"Tanespimycin; [(4E,6Z,8S,9S,10E,12S,13R,14S,16R)-13-hydroxy-8,14-dimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-19-(prop-2-enylamino)-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl] carbamate",HEPG2,24H,10uM,test,24.0,10.0,1.0,train
23367,5028,L1000,L1000::PD-0325901::HEPG2::::24H::0.37uM::PBIOA014::J22::BRD-K49865102,PD-0325901,HEPG2,24H,0.37uM,val,24.0,0.37,-0.431798275933005,train
23368,444,L1000,L1000::MG-132::HEPG2::::24H::10uM::PBIOA014::O05::BRD-K60230970,MG-132,HEPG2,24H,10uM,train,24.0,10.0,1.0,train
23369,3484,L1000,L1000::gemcitabine::HEPG2::::24H::0.37uM::PBIOA014::B16::BRD-K15108141,Gemcitabine,HEPG2,24H,0.37uM,train,24.0,0.37,-0.431798275933005,validation
23370,5274,L1000,L1000::SNX-2112::HEPG2::::24H::0.125uM::PBIOA014::P17::BRD-K71281111,"4-(6,6-dimethyl-4-oxo-3-(trifluoromethyl)-4,5,6,7-tetrahydro-1H-indazol-1-yl)-2-((1r,4r)-4-hydroxycyclohexylamino)benzamide; SNX-2112",HEPG2,24H,0.125uM,train,24.0,0.125,-0.9030899869919435,train
23371,3484,L1000,L1000::gemcitabine::HEPG2::::24H::3.33uM::PBIOA014::B14::BRD-K15108141,Gemcitabine,HEPG2,24H,3.33uM,train,24.0,3.33,0.5224442335063199,validation
23372,5028,L1000,L1000::PD-0325901::HEPG2::::24H::3.33uM::PBIOA014::J20::BRD-K49865102,PD-0325901,HEPG2,24H,3.33uM,val,24.0,3.33,0.5224442335063199,train
23374,427,L1000,L1000::bortezomib::HEPG2::::24H::10uM::PBIOA014::K12::BRD-K88510285,Bortezomib,HEPG2,24H,10uM,train,24.0,10.0,1.0,train
